"","year","month","plot_number","treatment","species","height","width1","width2","alive","site","month_count","transplanted"
"1913",2019,3,15,"half ","SAAP",NA,NA,NA,0,"1",14,2019
"1914",2019,3,16,"full ","CEOL",0.56,2.13,1.38,1,"1",14,2019
"1915",2019,3,16,"full ","CEOL",4.28,6.25,4.74,1,"1",14,2019
"1916",2019,3,16,"full ","HEAR",3.49,7.78,5.44,1,"1",14,2019
"1917",2019,3,16,"full ","HEAR",6.42,6.27,5.98,1,"1",14,2019
"1918",2019,3,16,"full ","HEAR",6.97,5.11,7.07,1,"1",14,2019
"1919",2019,3,16,"full ","RHOV",0.88,2.72,0.94,1,"1",14,2019
"1920",2019,3,16,"full ","RHOV",2.61,2.01,1.83,1,"1",14,2019
"1921",2019,3,16,"full ","RHOV",4.06,3.44,0.69,1,"1",14,2019
"1922",2019,3,16,"full ","SAAP",4.48,5.43,5.49,1,"1",14,2019
"1923",2019,3,16,"full ","SAAP",6.26,5.68,5.24,1,"1",14,2019
"1924",2019,3,16,"full ","SAAP",8.27,3.74,0.65,1,"1",14,2019
"1925",2019,3,17,"half ","CEOL",1,0.05,0.05,0,"1",14,2019
"1926",2019,3,17,"half ","CEOL",3.43,6.86,3.49,1,"1",14,2019
"1927",2019,3,17,"half ","HEAR",3.72,4.44,5.35,1,"1",14,2019
"1928",2019,3,17,"half ","HEAR",6.28,6.21,4.99,1,"1",14,2019
"1929",2019,3,17,"half ","HEAR",7.89,6.07,5.46,1,"1",14,2019
"1930",2019,3,17,"half ","RHOV",1.13,3.15,0.24,1,"1",14,2019
"1931",2019,3,17,"half ","RHOV",1.94,4.72,1.38,1,"1",14,2019
"1932",2019,3,17,"half ","RHOV",2.06,1.5,3.11,1,"1",14,2019
"1933",2019,3,17,"half ","SAAP",NA,NA,NA,0,"1",14,2019
"1934",2019,3,17,"half ","SAAP",3.26,3.59,1.2,1,"1",14,2019
"1935",2019,3,17,"half ","SAAP",8.87,5.98,4.32,1,"1",14,2019
"1936",2019,3,18,"none","CEOL",NA,NA,NA,0,"1",14,2019
"1937",2019,3,18,"none","HEAR",NA,NA,NA,0,"1",14,2019
"1938",2019,3,18,"none","HEAR",0.7,0.05,0.05,1,"1",14,2019
"1939",2019,3,18,"none","RHOV",NA,NA,NA,0,"1",14,2019
"1940",2019,3,18,"none","RHOV",1.51,3.05,0.87,1,"1",14,2019
"1941",2019,3,18,"none","RHOV",1.63,3.97,3.59,1,"1",14,2019
"1942",2019,3,18,"none","SAAP",NA,NA,NA,0,"1",14,2019
"1943",2019,3,18,"none","SAAP",1.29,4.95,3.55,1,"1",14,2019
"1944",2019,3,19,"full ","CEOL",NA,NA,NA,0,"2",14,2019
"1945",2019,3,19,"full ","CEOL",6.75,6.19,4.87,1,"2",14,2019
"1946",2019,3,19,"full ","HEAR",3.99,8.22,6.22,1,"2",14,2019
"1947",2019,3,19,"full ","HEAR",4.37,5.69,5.45,1,"2",14,2019
"1948",2019,3,19,"full ","HEAR",8.93,10.76,7.85,1,"2",14,2019
"1949",2019,3,19,"full ","RHOV",NA,NA,NA,0,"2",14,2019
"1950",2019,3,19,"full ","RHOV",1.44,3.08,2.87,1,"2",14,2019
"1951",2019,3,19,"full ","SAAP",4.22,4.22,4.13,1,"2",14,2019
"1952",2019,3,19,"full ","SAAP",4.84,10.99,7.43,1,"2",14,2019
"1953",2019,3,19,"full ","SAAP",6.98,7.55,5.24,1,"2",14,2019
"1954",2019,3,20,"none","CEOL",2.52,10.22,2.57,1,"2",14,2019
"1955",2019,3,20,"none","CEOL",2.79,4.97,4.75,1,"2",14,2019
"1956",2019,3,20,"none","HEAR",5.23,5.89,4.71,1,"2",14,2019
"1957",2019,3,20,"none","HEAR",6.77,6.84,5.29,1,"2",14,2019
"1958",2019,3,20,"none","HEAR",8.45,7.62,6.24,1,"2",14,2019
"1959",2019,3,20,"none","RHOV",NA,NA,NA,0,"2",14,2019
"1960",2019,3,20,"none","RHOV",1.14,2.44,0.72,1,"2",14,2019
"1961",2019,3,20,"none","RHOV",2.35,2.2,4.04,1,"2",14,2019
"1962",2019,3,20,"none","SAAP",2.1,4.5,1.99,1,"2",14,2019
"1963",2019,3,20,"none","SAAP",3.15,8,2.57,1,"2",14,2019
"1964",2019,3,20,"none","SAAP",4.95,5.55,8.41,1,"2",14,2019
"1965",2019,3,21,"half ","CEOL",NA,NA,NA,0,"2",14,2019
"1966",2019,3,21,"half ","CEOL",3.08,4.79,3.02,1,"2",14,2019
"1967",2019,3,21,"half ","HEAR",NA,NA,NA,0,"2",14,2019
"1968",2019,3,21,"half ","HEAR",5.29,6.34,3.92,1,"2",14,2019
"1969",2019,3,21,"half ","HEAR",6.29,8.05,5.74,1,"2",14,2019
"1970",2019,3,21,"half ","RHOV",1.73,3.83,1.08,1,"2",14,2019
"1971",2019,3,21,"half ","RHOV",1.95,3.43,1.1,1,"2",14,2019
"1972",2019,3,21,"half ","RHOV",2.38,5.02,1.64,1,"2",14,2019
"1973",2019,3,21,"half ","SAAP",NA,NA,NA,0,"2",14,2019
"1974",2019,3,21,"half ","SAAP",3.58,5.13,3.64,1,"2",14,2019
"1975",2019,3,21,"half ","SAAP",3.93,5.94,5.45,1,"2",14,2019
"1976",2019,3,22,"full ","CEOL",NA,NA,NA,0,"2",14,2019
"1977",2019,3,22,"full ","HEAR",NA,NA,NA,0,"2",14,2019
"1978",2019,3,22,"full ","HEAR",4.24,4.88,3.85,1,"2",14,2019
"1979",2019,3,22,"full ","HEAR",6.12,8.09,7.49,1,"2",14,2019
"1980",2019,3,22,"full ","RHOV",1.06,3.11,1.8,1,"2",14,2019
"1981",2019,3,22,"full ","RHOV",1.84,3.34,1.72,1,"2",14,2019
"1982",2019,3,22,"full ","RHOV",1.89,1.96,0.3,1,"2",14,2019
"1983",2019,3,22,"full ","SAAP",1.32,2.83,1.29,1,"2",14,2019
"1984",2019,3,22,"full ","SAAP",2.67,3.55,4.2,1,"2",14,2019
"1985",2019,3,22,"full ","SAAP",3.67,6.85,6.87,1,"2",14,2019
"1986",2019,3,23,"half ","CEOL",NA,NA,NA,0,"2",14,2019
"1987",2019,3,23,"half ","CEOL",2.55,3.17,3.35,1,"2",14,2019
"1988",2019,3,23,"half ","HEAR",4.11,3.97,3.1,1,"2",14,2019
"1989",2019,3,23,"half ","HEAR",7.23,6.56,6.93,1,"2",14,2019
"1990",2019,3,23,"half ","HEAR",9.61,7.4,4.79,1,"2",14,2019
"1991",2019,3,23,"half ","RHOV",2.07,2.31,1.35,1,"2",14,2019
"1992",2019,3,23,"half ","RHOV",2.16,4.73,3.43,1,"2",14,2019
"1993",2019,3,23,"half ","RHOV",2.21,1.96,1.95,1,"2",14,2019
"1994",2019,3,23,"half ","SAAP",1.81,4.64,3.52,1,"2",14,2019
"1995",2019,3,23,"half ","SAAP",1.83,7.04,7.13,1,"2",14,2019
"1996",2019,3,23,"half ","SAAP",4.2,5.33,5.8,1,"2",14,2019
"1997",2019,3,24,"none","CEOL",NA,NA,NA,0,"2",14,2019
"1998",2019,3,24,"none","CEOL",0.78,1.72,0.31,1,"2",14,2019
"1999",2019,3,24,"none","HEAR",2.91,6.44,5.06,1,"2",14,2019
"2000",2019,3,24,"none","HEAR",4.45,7.26,6.45,1,"2",14,2019
"2001",2019,3,24,"none","HEAR",4.78,4.98,4.44,1,"2",14,2019
"2002",2019,3,24,"none","RHOV",NA,NA,NA,0,"2",14,2019
"2003",2019,3,24,"none","RHOV",2.67,3.76,1.91,1,"2",14,2019
"2004",2019,3,24,"none","SAAP",1.8,5.91,5.65,1,"2",14,2019
"2005",2019,3,24,"none","SAAP",1.95,4.99,3.91,1,"2",14,2019
"2006",2019,3,24,"none","SAAP",5.37,6.16,5.91,1,"2",14,2019
"2007",2019,3,25,"none","CEOL",NA,NA,NA,0,"2",14,2019
"2008",2019,3,25,"none","CEOL",1.91,2.11,1.28,1,"2",14,2019
"2009",2019,3,25,"none","HEAR",NA,NA,NA,0,"2",14,2019
"2010",2019,3,25,"none","HEAR",2.16,5.07,3.46,1,"2",14,2019
"2011",2019,3,25,"none","HEAR",6.72,5.76,5.42,1,"2",14,2019
"2012",2019,3,25,"none","RHOV",NA,NA,NA,0,"2",14,2019
"2013",2019,3,25,"none","RHOV",0.85,2.83,2.27,1,"2",14,2019
"2014",2019,3,25,"none","RHOV",1.48,1.33,1.97,1,"2",14,2019
"2015",2019,3,25,"none","SAAP",2.4,2.33,2.31,1,"2",14,2019
"2016",2019,3,25,"none","SAAP",4.8,5.25,4.87,1,"2",14,2019
"2017",2019,3,25,"none","SAAP",5.73,5.06,2.04,1,"2",14,2019
"2018",2019,3,26,"half ","CEOL",1.91,3.57,2.27,1,"2",14,2019
"2019",2019,3,26,"half ","CEOL",2.17,0.68,1.73,1,"2",14,2019
"2020",2019,3,26,"half ","HEAR",4.34,7.57,5.79,1,"2",14,2019
"2021",2019,3,26,"half ","HEAR",5.76,4.69,3.59,1,"2",14,2019
"2022",2019,3,26,"half ","HEAR",7.76,9.45,6.28,1,"2",14,2019
"2023",2019,3,26,"half ","RHOV",NA,NA,NA,0,"2",14,2019
"2024",2019,3,26,"half ","RHOV",2.06,4.02,1.99,1,"2",14,2019
"2025",2019,3,26,"half ","RHOV",2.4,3.62,2.14,1,"2",14,2019
"2026",2019,3,26,"half ","SAAP",3.37,NA,NA,0,"2",14,2019
"2027",2019,3,26,"half ","SAAP",4.21,3.8,3.56,1,"2",14,2019
"2028",2019,3,26,"half ","SAAP",7.26,8.32,5.23,1,"2",14,2019
"2029",2019,3,27,"full ","CEOL",2.53,2.36,1.67,1,"2",14,2019
"2030",2019,3,27,"full ","CEOL",3.5,4.71,3.36,1,"2",14,2019
"2031",2019,3,27,"full ","HEAR",2.09,2.62,4.44,1,"2",14,2019
"2032",2019,3,27,"full ","HEAR",5.81,7.39,5.31,1,"2",14,2019
"2033",2019,3,27,"full ","HEAR",6,8.57,5.6,1,"2",14,2019
"2034",2019,3,27,"full ","RHOV",0.9,1.96,0.3,1,"2",14,2019
"2035",2019,3,27,"full ","RHOV",2.35,3.85,2.23,1,"2",14,2019
"2036",2019,3,27,"full ","RHOV",2.57,2.58,2.74,1,"2",14,2019
"2037",2019,3,27,"full ","SAAP",0.23,3.22,1.32,1,"2",14,2019
"2038",2019,3,27,"full ","SAAP",2.84,3.71,2.91,1,"2",14,2019
"2039",2019,3,27,"full ","SAAP",5.14,9.39,9.7,1,"2",14,2019
"2040",2019,3,28,"half ","CEOL",NA,NA,NA,0,"2",14,2019
"2041",2019,3,28,"half ","CEOL",1.65,1.27,0.62,1,"2",14,2019
"2042",2019,3,28,"half ","HEAR",5.01,5.63,6.94,1,"2",14,2019
"2043",2019,3,28,"half ","HEAR",5.07,10.33,4.99,1,"2",14,2019
"2044",2019,3,28,"half ","HEAR",5.64,5.87,4.7,1,"2",14,2019
"2045",2019,3,28,"half ","RHOV",NA,NA,NA,0,"2",14,2019
"2046",2019,3,28,"half ","RHOV",0.84,2.54,1.59,1,"2",14,2019
"2047",2019,3,28,"half ","SAAP",NA,NA,NA,0,"2",14,2019
"2048",2019,3,28,"half ","SAAP",2.47,3.83,5.11,1,"2",14,2019
"2049",2019,3,28,"half ","SAAP",5.32,6.89,8.64,1,"2",14,2019
"2050",2019,3,29,"none","CEOL",NA,NA,NA,0,"2",14,2019
"2051",2019,3,29,"none","CEOL",3.85,4.3,2.39,1,"2",14,2019
"2052",2019,3,29,"none","HEAR",1.66,5.03,3.5,1,"2",14,2019
"2053",2019,3,29,"none","HEAR",3.59,4.41,3.62,1,"2",14,2019
"2054",2019,3,29,"none","HEAR",6.64,7.05,3.9,1,"2",14,2019
"2055",2019,3,29,"none","RHOV",1.23,2.54,1.68,1,"2",14,2019
"2056",2019,3,29,"none","RHOV",1.81,2.16,2.78,1,"2",14,2019
"2057",2019,3,29,"none","RHOV",1.85,2.72,0.71,1,"2",14,2019
"2058",2019,3,29,"none","SAAP",NA,NA,NA,0,"2",14,2019
"2059",2019,3,29,"none","SAAP",1.78,5.02,4.15,1,"2",14,2019
"2060",2019,3,29,"none","SAAP",4,7.38,5.82,1,"2",14,2019
"2061",2019,3,30,"full ","CEOL",NA,NA,NA,0,"2",14,2019
"2062",2019,3,30,"full ","CEOL",2.05,2.91,0.78,1,"2",14,2019
"2063",2019,3,30,"full ","HEAR",1.26,6.47,1.36,1,"2",14,2019
"2064",2019,3,30,"full ","HEAR",2.84,7.61,4.66,1,"2",14,2019
"2065",2019,3,30,"full ","HEAR",3.45,7.7,4.76,1,"2",14,2019
"2066",2019,3,30,"full ","RHOV",NA,NA,NA,0,"2",14,2019
"2067",2019,3,30,"full ","RHOV",2.49,4,2.83,1,"2",14,2019
"2068",2019,3,30,"full ","SAAP",0.88,4.72,1.88,1,"2",14,2019
"2069",2019,3,30,"full ","SAAP",2.87,4.79,1.78,1,"2",14,2019
"2070",2019,3,30,"full ","SAAP",3.97,6.69,7.37,1,"2",14,2019
"2071",2019,3,31,"none","CEOL",2.07,3.78,1.97,1,"2",14,2019
"2072",2019,3,31,"none","CEOL",3.56,3.22,3.1,1,"2",14,2019
"2073",2019,3,31,"none","HEAR",5.22,4.69,5.41,1,"2",14,2019
"2074",2019,3,31,"none","HEAR",5.92,4.2,3.27,1,"2",14,2019
"2075",2019,3,31,"none","HEAR",6.5,8.61,6.42,1,"2",14,2019
"2076",2019,3,31,"none","RHOV",1.49,2.16,1.91,1,"2",14,2019
"2077",2019,3,31,"none","RHOV",1.94,1.01,3.03,1,"2",14,2019
"2078",2019,3,31,"none","RHOV",2.04,3.7,2.98,1,"2",14,2019
"2079",2019,3,31,"none","SAAP",4.79,1.34,2.1,1,"2",14,2019
"2080",2019,3,31,"none","SAAP",6.1,6.3,3.46,1,"2",14,2019
"2081",2019,3,31,"none","SAAP",7.81,5.76,5.76,1,"2",14,2019
"2082",2019,3,32,"half ","CEOL",1.5,4.71,2.73,1,"2",14,2019
"2083",2019,3,32,"half ","CEOL",1.61,2.96,1.17,1,"2",14,2019
"2084",2019,3,32,"half ","HEAR",NA,NA,NA,0,"2",14,2019
"2085",2019,3,32,"half ","HEAR",4.72,5.04,4.46,1,"2",14,2019
"2086",2019,3,32,"half ","HEAR",7.73,10.61,9.79,1,"2",14,2019
"2087",2019,3,32,"half ","RHOV",NA,NA,NA,0,"2",14,2019
"2088",2019,3,32,"half ","SAAP",2.5,4.02,2.45,1,"2",14,2019
"2089",2019,3,32,"half ","SAAP",2.59,6.79,5.63,1,"2",14,2019
"2090",2019,3,32,"half ","SAAP",3.41,5.06,3.59,1,"2",14,2019
"2091",2019,3,33,"full ","CEOL",2.61,4.72,4.07,1,"2",14,2019
"2092",2019,3,33,"full ","CEOL",3.83,1.94,2.07,1,"2",14,2019
"2093",2019,3,33,"full ","HEAR",NA,NA,NA,0,"2",14,2019
"2094",2019,3,33,"full ","HEAR",3.2,5.3,5.61,1,"2",14,2019
"2095",2019,3,33,"full ","HEAR",7.54,8.14,6.45,1,"2",14,2019
"2096",2019,3,33,"full ","RHOV",NA,NA,NA,0,"2",14,2019
"2097",2019,3,33,"full ","RHOV",0.73,2.62,1.92,1,"2",14,2019
"2098",2019,3,33,"full ","SAAP",4.74,10.13,3.99,1,"2",14,2019
"2099",2019,3,33,"full ","SAAP",4.76,5.74,5.27,1,"2",14,2019
"2100",2019,3,33,"full ","SAAP",4.91,7.28,5.46,1,"2",14,2019
"2101",2019,3,34,"half ","CEOL",1.34,1.48,0.73,1,"2",14,2019
"2102",2019,3,34,"half ","CEOL",2.84,2.04,2.15,1,"2",14,2019
"2103",2019,3,34,"half ","HEAR",4.87,7.56,5.65,1,"2",14,2019
"2104",2019,3,34,"half ","HEAR",5.11,7.26,6.91,1,"2",14,2019
"2105",2019,3,34,"half ","HEAR",6.73,6.09,7.59,1,"2",14,2019
"2106",2019,3,34,"half ","RHOV",NA,NA,NA,0,"2",14,2019
"2107",2019,3,34,"half ","RHOV",0.7,2.1,0.46,1,"2",14,2019
"2108",2019,3,34,"half ","SAAP",2.91,7.37,6.5,1,"2",14,2019
"2109",2019,3,34,"half ","SAAP",3.67,4.67,3.96,1,"2",14,2019
"2110",2019,3,34,"half ","SAAP",5.03,7.27,5.51,1,"2",14,2019
"2111",2019,3,35,"full ","CEOL",1.51,0.73,0.45,1,"2",14,2019
"2112",2019,3,35,"full ","CEOL",2.5,4.28,1.51,1,"2",14,2019
"2113",2019,3,35,"full ","HEAR",4.66,5.03,4.55,1,"2",14,2019
"2114",2019,3,35,"full ","HEAR",4.97,4.06,4.58,1,"2",14,2019
"2115",2019,3,35,"full ","HEAR",6.51,5.08,3.58,1,"2",14,2019
"2116",2019,3,35,"full ","RHOV",NA,NA,NA,0,"2",14,2019
"2117",2019,3,35,"full ","RHOV",2.95,3.16,1.47,1,"2",14,2019
"2118",2019,3,35,"full ","SAAP",3.26,4.35,3.73,1,"2",14,2019
"2119",2019,3,35,"full ","SAAP",4.38,7.72,9.08,0,"2",14,2019
"2120",2019,3,35,"full ","SAAP",5.19,8.6,7.46,1,"2",14,2019
"2121",2019,3,36,"none","CEOL",NA,NA,NA,0,"2",14,2019
"2122",2019,3,36,"none","CEOL",5.17,5.09,5.3,1,"2",14,2019
"2123",2019,3,36,"none","HEAR",5.88,7.57,5.96,1,"2",14,2019
"2124",2019,3,36,"none","HEAR",6.32,13.3,8.06,1,"2",14,2019
"2125",2019,3,36,"none","HEAR",7.32,13.9,10.28,1,"2",14,2019
"2126",2019,3,36,"none","RHOV",NA,NA,NA,0,"2",14,2019
"2127",2019,3,36,"none","RHOV",1.66,1.89,1.15,1,"2",14,2019
"2128",2019,3,36,"none","RHOV",1.92,2.89,1.56,1,"2",14,2019
"2129",2019,3,36,"none","SAAP",2.04,6.23,6.24,1,"2",14,2019
"2130",2019,3,36,"none","SAAP",4.28,9.34,7.54,1,"2",14,2019
"2131",2019,3,36,"none","SAAP",5.24,7.41,5.04,1,"2",14,2019
"2132",2019,4,1,"none","CEOL",2.93,2.81,2.26,1,"1",15,2019
"2133",2019,4,1,"none","CEOL",7.04,2.85,3.52,1,"1",15,2019
"2134",2019,4,1,"none","HEAR",6.59,5.71,4.44,1,"1",15,2019
"2135",2019,4,1,"none","HEAR",7.28,5.67,4.38,1,"1",15,2019
"2136",2019,4,1,"none","HEAR",7.82,9.4,6.01,1,"1",15,2019
"2137",2019,4,1,"none","RHOV",NA,NA,NA,0,"1",15,2019
"2138",2019,4,1,"none","RHOV",0.54,2.5,1.29,1,"1",15,2019
"2139",2019,4,1,"none","RHOV",5.43,5,4.21,1,"1",15,2019
"2140",2019,4,1,"none","SAAP",NA,NA,NA,0,"1",15,2019
"2141",2019,4,1,"none","SAAP",3.45,1.54,5.29,0,"1",15,2019
"2142",2019,4,2,"full ","CEOL",3.49,2.31,1.08,1,"1",15,2019
"2143",2019,4,2,"full ","CEOL",5.88,5.07,4.12,1,"1",15,2019
"2144",2019,4,2,"full ","HEAR",10.15,8.73,7.51,1,"1",15,2019
"2145",2019,4,2,"full ","HEAR",5.64,5.38,4.22,1,"1",15,2019
"2146",2019,4,2,"full ","HEAR",6.9,6.1,5.3,1,"1",15,2019
"2147",2019,4,2,"full ","RHOV",NA,NA,NA,0,"1",15,2019
"2148",2019,4,2,"full ","RHOV",2.4,1.9,0.04,1,"1",15,2019
"2149",2019,4,2,"full ","RHOV",3.75,4.59,2.25,1,"1",15,2019
"2150",2019,4,2,"full ","SAAP",10.07,5.61,5.5,1,"1",15,2019
"2151",2019,4,2,"full ","SAAP",12.92,10.81,10.61,1,"1",15,2019
"2152",2019,4,2,"full ","SAAP",7.37,5.55,5.81,1,"1",15,2019
"2153",2019,4,3,"full ","CEOL",0.71,0.81,0.62,1,"1",15,2019
"2154",2019,4,3,"full ","CEOL",3.25,3.03,3.17,1,"1",15,2019
"2155",2019,4,3,"full ","HEAR",4.59,4.73,4.45,1,"1",15,2019
"2156",2019,4,3,"full ","HEAR",7.05,6.61,5.18,1,"1",15,2019
"2157",2019,4,3,"full ","HEAR",9.3,6.76,3.41,1,"1",15,2019
"2158",2019,4,3,"full ","RHOV",1.05,2.94,1.62,1,"1",15,2019
"2159",2019,4,3,"full ","RHOV",1.52,2.37,1.45,1,"1",15,2019
"2160",2019,4,3,"full ","RHOV",3.05,3.35,3.38,1,"1",15,2019
"2161",2019,4,3,"full ","SAAP",12.89,6.91,5.99,1,"1",15,2019
"2162",2019,4,3,"full ","SAAP",5.06,2.36,10.37,1,"1",15,2019
"2163",2019,4,3,"full ","SAAP",6.89,2.51,3.68,1,"1",15,2019
"2164",2019,4,4,"half ","CEOL",NA,NA,NA,0,"1",15,2019
"2165",2019,4,4,"half ","HEAR",NA,NA,NA,0,"1",15,2019
"2166",2019,4,4,"half ","HEAR",5.79,6.99,4.41,1,"1",15,2019
"2167",2019,4,4,"half ","HEAR",6.4,5.25,4.85,1,"1",15,2019
"2168",2019,4,4,"half ","RHOV",NA,NA,NA,0,"1",15,2019
"2169",2019,4,4,"half ","RHOV",1.95,2.95,0.6,0,"1",15,2019
"2170",2019,4,4,"half ","RHOV",2.17,3.85,1.53,1,"1",15,2019
"2171",2019,4,4,"half ","SAAP",NA,NA,NA,0,"1",15,2019
"2172",2019,4,4,"half ","SAAP",5.79,5.11,3.44,1,"1",15,2019
"2173",2019,4,4,"half ","SAAP",6.24,5.19,4.03,1,"1",15,2019
"2174",2019,4,5,"half ","CEOL",1.13,1.32,0.12,1,"1",15,2019
"2175",2019,4,5,"half ","CEOL",4.61,3.48,3.6,1,"1",15,2019
"2176",2019,4,5,"half ","HEAR",10.22,8.07,6.91,1,"1",15,2019
"2177",2019,4,5,"half ","HEAR",6.81,9.04,8.29,1,"1",15,2019
"2178",2019,4,5,"half ","HEAR",9.5,8.3,7.24,1,"1",15,2019
"2179",2019,4,5,"half ","RHOV",1.13,3.52,1.55,1,"1",15,2019
"2180",2019,4,5,"half ","RHOV",3.9,2.85,2.87,1,"1",15,2019
"2181",2019,4,5,"half ","RHOV",4.24,4.98,3.62,1,"1",15,2019
"2182",2019,4,5,"half ","SAAP",10.09,10.32,10.18,1,"1",15,2019
"2183",2019,4,5,"half ","SAAP",5.89,5.54,6.82,1,"1",15,2019
"2184",2019,4,5,"half ","SAAP",5.92,5.99,6.55,1,"1",15,2019
"2185",2019,4,6,"none","CEOL",1.82,2.8,1.6,1,"1",15,2019
"2186",2019,4,6,"none","CEOL",2.7,3.67,1.86,1,"1",15,2019
"2187",2019,4,6,"none","HEAR",1.68,6.2,3.63,1,"1",15,2019
"2188",2019,4,6,"none","HEAR",5.9,7.23,3.92,1,"1",15,2019
"2189",2019,4,6,"none","HEAR",9.21,9.2,8.59,1,"1",15,2019
"2190",2019,4,6,"none","RHOV",NA,NA,NA,0,"1",15,2019
"2191",2019,4,6,"none","RHOV",0.87,2.11,1.69,1,"1",15,2019
"2192",2019,4,6,"none","RHOV",1.4,3.85,1.8,0,"1",15,2019
"2193",2019,4,6,"none","SAAP",6.95,6.92,7.31,1,"1",15,2019
"2194",2019,4,6,"none","SAAP",8.5,9.04,7.28,1,"1",15,2019
"2195",2019,4,6,"none","SAAP",9.73,7.25,6.3,1,"1",15,2019
"2196",2019,4,13,"full ","CEOL",NA,NA,NA,0,"1",15,2019
"2197",2019,4,13,"full ","CEOL",7.31,6.01,3.63,1,"1",15,2019
"2198",2019,4,13,"full ","HEAR",4.93,4.42,3.34,1,"1",15,2019
"2199",2019,4,13,"full ","HEAR",5.32,4.14,2.49,1,"1",15,2019
"2200",2019,4,13,"full ","HEAR",8.17,7.28,3.84,1,"1",15,2019
"2201",2019,4,13,"full ","RHOV",0.47,3.16,0.88,1,"1",15,2019
"2202",2019,4,13,"full ","RHOV",1.39,3.85,1.95,1,"1",15,2019
"2203",2019,4,13,"full ","RHOV",1.49,3.37,1.09,1,"1",15,2019
"2204",2019,4,13,"full ","SAAP",5.37,3.58,2.98,1,"1",15,2019
"2205",2019,4,13,"full ","SAAP",7.85,4.04,5.12,1,"1",15,2019
"2206",2019,4,13,"full ","SAAP",9.77,4.47,4.63,1,"1",15,2019
"2207",2019,4,15,"half ","CEOL",NA,NA,NA,0,"1",15,2019
"2208",2019,4,15,"half ","HEAR",0.95,2.68,1.14,1,"1",15,2019
"2209",2019,4,15,"half ","HEAR",3.152,5.28,4.52,1,"1",15,2019
"2210",2019,4,15,"half ","HEAR",4.55,4.19,3.87,1,"1",15,2019
"2211",2019,4,15,"half ","RHOV",NA,NA,NA,0,"1",15,2019
"2212",2019,4,15,"half ","SAAP",NA,NA,NA,0,"1",15,2019
"2213",2019,4,16,"full ","CEOL",1.27,2.17,1.29,1,"1",15,2019
"2214",2019,4,16,"full ","CEOL",8.96,6.96,4.16,1,"1",15,2019
"2215",2019,4,16,"full ","HEAR",NA,NA,NA,0,"1",15,2019
"2216",2019,4,16,"full ","HEAR",5.19,7.57,4.49,1,"1",15,2019
"2217",2019,4,16,"full ","HEAR",7.59,7.87,4.76,1,"1",15,2019
"2218",2019,4,16,"full ","RHOV",NA,NA,NA,0,"1",15,2019
"2219",2019,4,16,"full ","RHOV",2.2,2.09,0.97,1,"1",15,2019
"2220",2019,4,16,"full ","SAAP",NA,NA,NA,0,"1",15,2019
"2221",2019,4,16,"full ","SAAP",7.42,5.51,4.14,1,"1",15,2019
"2222",2019,4,16,"full ","SAAP",7.69,5.26,4.25,1,"1",15,2019
"2223",2019,4,17,"half ","CEOL",1.42,1,1.94,1,"1",15,2019
"2224",2019,4,17,"half ","CEOL",6.64,7.41,4.56,1,"1",15,2019
"2225",2019,4,17,"half ","HEAR",10.36,8.57,5.05,1,"1",15,2019
"2226",2019,4,17,"half ","HEAR",5.92,6.99,5.86,1,"1",15,2019
"2227",2019,4,17,"half ","HEAR",8.17,6.78,5.73,1,"1",15,2019
"2228",2019,4,17,"half ","RHOV",NA,NA,NA,0,"1",15,2019
"2229",2019,4,17,"half ","RHOV",1.04,5.34,1.52,1,"1",15,2019
"2230",2019,4,17,"half ","RHOV",2.38,3.22,1.99,1,"1",15,2019
"2231",2019,4,17,"half ","SAAP",NA,NA,NA,0,"1",15,2019
"2232",2019,4,17,"half ","SAAP",7.52,8.23,6.71,1,"1",15,2019
"2233",2019,5,7,"none","CEOL",NA,NA,NA,0,"1",16,2019
"2234",2019,5,7,"none","HEAR",5.33,6.44,4.83,1,"1",16,2019
"2235",2019,5,7,"none","HEAR",5.51,7.16,5.14,1,"1",16,2019
"2236",2019,5,7,"none","HEAR",7.89,7.77,8.41,1,"1",16,2019
"2237",2019,5,7,"none","RHOV",NA,NA,NA,0,"1",16,2019
"2238",2019,5,7,"none","RHOV",0.73,2.36,2.24,1,"1",16,2019
"2239",2019,5,7,"none","RHOV",2.66,3.55,2.62,1,"1",16,2019
"2240",2019,5,7,"none","SAAP",11.99,8.57,7.58,1,"1",16,2019
"2241",2019,5,7,"none","SAAP",3.73,4.71,4.76,1,"1",16,2019
"2242",2019,5,7,"none","SAAP",7.53,3.35,4.72,1,"1",16,2019
"2243",2019,5,8,"half ","CEOL",2.33,2.67,1.14,1,"1",16,2019
"2244",2019,5,8,"half ","CEOL",2.34,3.79,2.33,1,"1",16,2019
"2245",2019,5,8,"half ","HEAR",4.62,5.49,5.86,1,"1",16,2019
"2246",2019,5,8,"half ","HEAR",5.87,6.86,5.06,1,"1",16,2019
"2247",2019,5,8,"half ","HEAR",9.02,10.84,7.5,1,"1",16,2019
"2248",2019,5,8,"half ","RHOV",NA,NA,NA,0,"1",16,2019
"2249",2019,5,8,"half ","RHOV",2.12,2.6,1.82,0,"1",16,2019
"2250",2019,5,8,"half ","RHOV",2.17,4.68,1.32,1,"1",16,2019
"2251",2019,5,8,"half ","SAAP",12.01,11.58,6.49,1,"1",16,2019
