date,plot_number,MAFA_removal,location,species,individual,stem_height_cm,width_1_cm,width_2_cm,condition,alive,dead,notes
2/23/2018,18,none,left,HEAR,C,5.2,0.57,0.42,,1,,chomped; new leafs budding -herbivory
2/23/2018,18,none,left,HEAR,R,2.6,0.55,0.31,,1,,"chomped, could survive -herbivory"
2/23/2018,18,none,left,RHOV,green,1.4,3.63,3.38,,1,,
2/23/2018,18,none,left,RHOV,blue,0.8,5.94,1.04,,,1,dead; decapitated -herbivory
2/23/2018,18,none,left,SAAP,green,2.3,3.91,3.61,,1,,stressed
2/23/2018,18,none,left,SAAP,blue,0.2,0.1,0.1,,,1,dead; stump
5/26/2018,18,none,left,SAAP,green,,,,,,1,
5/26/2018,18,none,left,SAAP,blue,,,,,,1,
5/26/2018,18,none,left,RHOV,green,,,,,,1,
5/26/2018,18,none,left,RHOV,blue,,,,,,1,
5/26/2018,18,none,left,CEOL,green,,,,,,1,
5/26/2018,18,none,left,CEOL,blue,0.58,0.61,0.48,,1,,
5/26/2018,18,none,left,HEAR,s,,,,,,1,
5/26/2018,18,none,left,HEAR,c,,,,,,1,
5/26/2018,18,none,left,HEAR,r,1.97,3.66,1.92,,1,,
5/26/2018,18,none,right,SAAP,green,,,,,,1,
5/26/2018,18,none,right,SAAP,blue,,,,,,1,
5/26/2018,18,none,right,RHOV,green,,,,,,1,
5/26/2018,18,none,right,RHOV,blue,,,,,,1,
5/26/2018,18,none,right,CEOL,green,,,,,,1,
5/26/2018,18,none,right,CEOL,blue,,,,,,1,
5/26/2018,18,none,right,HEAR,s,,,,,,1,
5/26/2018,18,none,right,HEAR,c,,,,,,1,
5/26/2018,18,none,right,HEAR,r,,,,,,1,
12/12/2018,18,none,right,CEOL,green,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,right,CEOL,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,right,HEAR,S,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,right,HEAR,C1,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,right,HEAR,R,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,right,RHOV,green,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,right,RHOV,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,right,SAAP,green,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,right,SAAP,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,left,CEOL,green,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,left,CEOL,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,left,HEAR,S,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,left,HEAR,C1,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,left,HEAR,R,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,left,RHOV,green,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,left,RHOV,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,left,SAAP,green,,,,,,1,"dead, no seedlings present"
12/12/2018,18,none,left,SAAP,blue,,,,,,1,"dead, no seedlings present"
1/30/2019,18,none,top,CEOL,,3.09,3.78,3.24,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,top,HEAR,,5.26,8.33,6.44,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,top,RHOV,,2.53,4.69,3.56,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,top,SAAP,,5.79,7.97,4.93,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,middle,HEAR,,7.61,12.3,2.18,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,middle,RHOV,,2.29,2.87,0.49,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,middle,SAAP,,1.34,4.07,3.07,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,bottom,CEOL,,4.87,5.69,4.33,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,bottom,HEAR,,4.82,6.27,5.94,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,bottom,RHOV,,2.21,3.57,3.65,,1,,"planted Jan 18-25, 2019"
1/30/2019,18,none,bottom,SAAP,,3.36,3.32,1.83,,1,,"planted Jan 18-25, 2019"
3/11/2019,18,none,top,CEOL,,,,,,,1,"gone, dead"
3/11/2019,18,none,top,HEAR,,,,,,,1,"gone, dead"
3/11/2019,18,none,top,RHOV,,1.63,3.97,3.59,,1,,
3/11/2019,18,none,top,SAAP,,,,,,,1,"gone, dead"
3/11/2019,18,none,middle,HEAR,,,,,,,1,"gone, dead"
3/11/2019,18,none,middle,RHOV,,1.51,3.05,0.87,,1,,
3/11/2019,18,none,middle,SAAP,,1.29,4.95,3.55,,1,,
3/11/2019,18,none,bottom,CEOL,,,,,,,1,"gone, dead"
3/11/2019,18,none,bottom,HEAR,,0.7,0.05,0.05,,1,,"herbivory, just a stick"
3/11/2019,18,none,bottom,RHOV,,,,,,,1,"gone, dead"
3/11/2019,18,none,bottom,SAAP,,,,,,,1,"gone, dead"
5/1/2019,18,none,top,CEOL,,,,,,,1,DNP
5/1/2019,18,none,top,HEAR,,,,,,,1,DNP
5/1/2019,18,none,top,RHOV,,1.4,2.33,0.86,,1,,
5/1/2019,18,none,top,SAAP,,,,,,,1,DNP
5/1/2019,18,none,middle,HEAR,,,,,,,1,DNP
5/1/2019,18,none,middle,RHOV,,1.34,3,0.98,,1,,
5/1/2019,18,none,middle,SAAP,,3.52,1.9,1.77,,1,,
5/1/2019,18,none,bottom,CEOL,,,,,,,1,DNP
5/1/2019,18,none,bottom,HEAR,,,,,,,1,DNP
5/1/2019,18,none,bottom,RHOV,,,,,,,1,DNP
5/1/2019,18,none,bottom,SAAP,,,,,,,1,DNP
6/25/2019,18,none,top,CEOL,,,,,,,1,DNP
6/25/2019,18,none,top,HEAR,,,,,,,1,DNP
6/25/2019,18,none,top,RHOV,,,,,,,1,DNP
6/25/2019,18,none,top,SAAP,,,,,,,1,DNP
6/25/2019,18,none,middle,HEAR,,,,,,,1,DNP
6/25/2019,18,none,middle,RHOV,,,,,,,1,dead
6/25/2019,18,none,middle,SAAP,,,,,,,1,DNP
6/25/2019,18,none,bottom,CEOL,,,,,,,1,DNP
6/25/2019,18,none,bottom,HEAR,,,,,,,1,DNP
6/25/2019,18,none,bottom,RHOV,,,,,,,1,DNP
6/25/2019,18,none,bottom,SAAP,,,,,,,1,DNP
9/19/2019,18,none,top,CEOL,,,,,,,1,DNP
9/19/2019,18,none,top,HEAR,,,,,,,1,DNP
9/19/2019,18,none,top,RHOV,,,,,,,1,DNP
9/19/2019,18,none,top,SAAP,,,,,,,1,DNP
9/19/2019,18,none,middle,HEAR,,,,,,,1,DNP
9/19/2019,18,none,middle,RHOV,,,,,,,1,DNP
9/19/2019,18,none,middle,SAAP,,,,,,,1,DNP
9/19/2019,18,none,bottom,CEOL,,,,,,,1,DNP
9/19/2019,18,none,bottom,HEAR,,,,,,,1,DNP
9/19/2019,18,none,bottom,RHOV,,,,,,,1,DNP
9/19/2019,18,none,bottom,SAAP,,,,,,,1,DNP
11/23/2019,18,none,top,CEOL,,,,,,,1,DNP
11/23/2019,18,none,top,HEAR,,,,,,,1,DNP
11/23/2019,18,none,top,RHOV,,,,,,,1,DNP
11/23/2019,18,none,top,SAAP,,,,,,,1,DNP
11/23/2019,18,none,middle,HEAR,,,,,,,1,DNP
11/23/2019,18,none,middle,RHOV,,,,,,,1,DNP
11/23/2019,18,none,middle,SAAP,,,,,,,1,DNP
11/23/2019,18,none,bottom,CEOL,,,,,,,1,DNP
11/23/2019,18,none,bottom,HEAR,,,,,,,1,DNP
11/23/2019,18,none,bottom,RHOV,,,,,,,1,DNP
11/23/2019,18,none,bottom,SAAP,,,,,,,1,DNP
3/18/2020,18,none,top,CEOL,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,top,HEAR,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,top,RHOV,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,top,SAAP,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,middle,HEAR,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,middle,RHOV,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,middle,SAAP,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,bottom,CEOL,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,bottom,HEAR,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,bottom,RHOV,,,,,,,1,didn't check this plot this time
3/18/2020,18,none,bottom,SAAP,,,,,,,1,didn't check this plot this time
5/14/2020,18,none,top,CEOL,,,,,,,1,nothing alive
5/14/2020,18,none,top,HEAR,,,,,,,1,nothing alive
5/14/2020,18,none,top,RHOV,,,,,,,1,nothing alive
5/14/2020,18,none,top,SAAP,,,,,,,1,nothing alive
5/14/2020,18,none,middle,HEAR,,,,,,,1,nothing alive
5/14/2020,18,none,middle,RHOV,,,,,,,1,nothing alive
5/14/2020,18,none,middle,SAAP,,,,,,,1,nothing alive
5/14/2020,18,none,bottom,CEOL,,,,,,,1,nothing alive
5/14/2020,18,none,bottom,HEAR,,,,,,,1,nothing alive
5/14/2020,18,none,bottom,RHOV,,,,,,,1,nothing alive
5/14/2020,18,none,bottom,SAAP,,,,,,,1,nothing alive
10/27/2020,18,none,top,CEOL,,,,,,,1,nothing alive
10/27/2020,18,none,top,HEAR,,,,,,,1,nothing alive
10/27/2020,18,none,top,RHOV,,,,,,,1,nothing alive
10/27/2020,18,none,top,SAAP,,,,,,,1,nothing alive
10/27/2020,18,none,middle,HEAR,,,,,,,1,nothing alive
10/27/2020,18,none,middle,RHOV,,,,,,,1,nothing alive
10/27/2020,18,none,middle,SAAP,,,,,,,1,nothing alive
10/27/2020,18,none,bottom,CEOL,,,,,,,1,nothing alive
10/27/2020,18,none,bottom,HEAR,,,,,,,1,nothing alive
10/27/2020,18,none,bottom,RHOV,,,,,,,1,nothing alive
10/27/2020,18,none,bottom,SAAP,,,,,,,1,nothing alive
4/12/2021,18,none,top,CEOL,,,,,,,1,nothing alive
4/12/2021,18,none,top,HEAR,,,,,,,1,nothing alive
4/12/2021,18,none,top,RHOV,,,,,,,1,nothing alive
4/12/2021,18,none,top,SAAP,,,,,,,1,nothing alive
4/12/2021,18,none,middle,HEAR,,,,,,,1,nothing alive
4/12/2021,18,none,middle,RHOV,,,,,,,1,nothing alive
4/12/2021,18,none,middle,SAAP,,,,,,,1,nothing alive
4/12/2021,18,none,bottom,CEOL,,,,,,,1,nothing alive
4/12/2021,18,none,bottom,HEAR,,,,,,,1,nothing alive
4/12/2021,18,none,bottom,RHOV,,,,,,,1,nothing alive
4/12/2021,18,none,bottom,SAAP,,,,,,,1,nothing alive
2/9/2018,19,full removal,right,CEOL,green,,,,,1,,planted 2018
2/9/2018,19,full removal,right,CEOL,blue,,,,,1,,planted 2018
2/9/2018,19,full removal,right,HEAR,S,,,,,1,,planted 2018
2/9/2018,19,full removal,right,HEAR,C,,,,,1,,planted 2018
2/9/2018,19,full removal,right,HEAR,R,,,,,1,,planted 2018
2/9/2018,19,full removal,right,RHOV,green,,,,,1,,planted 2018
2/9/2018,19,full removal,right,RHOV,blue,,,,,1,,planted 2018
2/9/2018,19,full removal,right,SAAP,green,,,,crispy,1,,"cripsy; Weather: sunny, planted 2018"
2/9/2018,19,full removal,right,SAAP,blue,,,,,1,,planted 2018
2/9/2018,19,full removal,left,CEOL,green,,,,,1,,planted 2018
2/9/2018,19,full removal,left,CEOL,blue,,,,,1,,planted 2018
2/9/2018,19,full removal,left,HEAR,S,,,,,1,,planted 2018
2/9/2018,19,full removal,left,HEAR,C,,,,,1,,planted 2018
2/9/2018,19,full removal,left,HEAR,R,,,,small roots,1,,"no roots, replanted with HEAR S; Weather: sunny, planted 2018"
2/9/2018,19,full removal,left,RHOV,green,,,,,1,,planted 2018
2/9/2018,19,full removal,left,RHOV,blue,,,,,1,,planted 2018
2/9/2018,19,full removal,left,SAAP,green,,,,,1,,planted 2018
2/9/2018,19,full removal,left,SAAP,blue,,,,crispy,1,,"very crispy; Weather: sunny, planted 2018"
3/3/2018,19,full removal,right,CEOL,green,3.12,1.53,1.51,,1,,Two green leaves; stressed
3/3/2018,19,full removal,right,CEOL,blue,3,4.32,2.43,,1,,good
3/3/2018,19,full removal,right,HEAR,S,6.52,10.79,9.48,,1,,good
3/3/2018,19,full removal,right,HEAR,C,9.04,6.71,6.96,,,1,dead
3/3/2018,19,full removal,right,HEAR,R,3.22,5.69,3.4,,,1,dead
3/3/2018,19,full removal,right,RHOV,green,2.59,4.11,2.74,,1,,little water stressed
3/3/2018,19,full removal,right,RHOV,blue,3,3.05,1.59,,1,,dying; all leaves are yellow
3/3/2018,19,full removal,right,SAAP,green,3.12,2.04,0.86,,,1,dead
3/3/2018,19,full removal,right,SAAP,blue,1.36,1.51,2.8,,,1,dead
3/3/2018,19,full removal,left,CEOL,green,2.32,2.02,1.98,,1,,Dying; half green
3/3/2018,19,full removal,left,CEOL,blue,3.86,1.3,1.25,,1,,Dying; yellow-green
3/3/2018,19,full removal,left,HEAR,S,5.17,8.71,6.04,,,1,dead
3/3/2018,19,full removal,left,HEAR,C,8.49,6.44,6.82,,,1,dead
3/3/2018,19,full removal,left,HEAR,R,5.12,6.65,6.3,,1,,extremely h2o stressed; two half inch green leaves
3/3/2018,19,full removal,left,RHOV,green,3.16,3.12,1.25,,,1,dead
3/3/2018,19,full removal,left,RHOV,blue,1.82,2.28,1.27,,1,,"dying; 1 red leaf, 1 yellow leaf"
3/3/2018,19,full removal,left,SAAP,green,2.34,2.77,2.14,,,1,dead
3/3/2018,19,full removal,left,SAAP,blue,3.18,2.18,2.4,,,1,dead
5/12/2018,19,full removal,right,SAAP,green,,,,,,1,dead brown
5/12/2018,19,full removal,right,SAAP,blue,,,,,,1,brown and dead (super)
5/12/2018,19,full removal,right,RHOV,green,2.42,2.27,1.78,,1,,wilted with pink leaves
5/12/2018,19,full removal,right,RHOV,blue,2.04,1.96,0.39,,,1,crispy and brown
5/12/2018,19,full removal,right,CEOL,green,,,,,,1,dead and crispy
5/12/2018,19,full removal,right,CEOL,blue,,,,,,1,missing
5/12/2018,19,full removal,right,HEAR,s,9.12,8.51,5.15,,1,,crispy
5/12/2018,19,full removal,right,HEAR,c,,,,,,1,dead crispy
5/12/2018,19,full removal,right,HEAR,r,6.76,10.55,9.4,,1,,"alive, water stressed, majority green leaves"
5/12/2018,19,full removal,left,SAAP,green,,,,,,1,missing
5/12/2018,19,full removal,left,SAAP,blue,,,,,,1,"dead, wilted, grey"
5/12/2018,19,full removal,left,RHOV,green,,,,,,1,"dead, slighly crispy"
5/12/2018,19,full removal,left,RHOV,blue,,,,,,1,dead and wilted
5/12/2018,19,full removal,left,CEOL,green,,,,,,1,"dead, wilted, brown"
5/12/2018,19,full removal,left,CEOL,blue,,,,,,1,dead and shriveled
5/12/2018,19,full removal,left,HEAR,s,7.63,6.21,3.45,,,1,dead. leaves slightly soft
5/12/2018,19,full removal,left,HEAR,c,3.62,6.62,5.92,,,1,dead. leaves slightly soft
5/12/2018,19,full removal,left,HEAR,r,,,,,,1,dead. crispy
12/12/2018,19,full removal,right,CEOL,green,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,right,CEOL,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,right,HEAR,S2,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,right,HEAR,S,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,right,HEAR,C,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,right,RHOV,green,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,right,RHOV,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,right,SAAP,green,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,right,SAAP,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,left,CEOL,green,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,left,CEOL,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,left,HEAR,S1,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,left,HEAR,C,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,left,HEAR,S2,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,left,RHOV,green,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,left,RHOV,blue,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,left,SAAP,green,,,,,,1,"dead, no seedlings present"
12/12/2018,19,full removal,left,SAAP,blue,,,,,,1,"dead, no seedlings present"
1/25/2019,19,full removal,top,CEOL,,4.24,3.66,2.19,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,top,HEAR,,4.9,7.08,4.5,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,top,RHOV,,2.67,2.61,2.6,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,top,SAAP,,1.48,2.19,2.73,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,middle,HEAR,,10.61,6.98,7.46,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,middle,RHOV,,2.42,2.67,0.63,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,middle,SAAP,,4.26,10.8,9.55,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,bottom,CEOL,,2.73,3.04,2.88,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,bottom,HEAR,,4.41,4.91,3.61,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,bottom,RHOV,,3.9,5.11,2.65,,1,,"planted Jan 18-25, 2019"
1/25/2019,19,full removal,bottom,SAAP,,4.45,8.72,8.08,,1,,"planted Jan 18-25, 2019"
3/11/2019,19,full removal,top,CEOL,,6.75,6.19,4.87,,1,,new growth
3/11/2019,19,full removal,top,HEAR,,3.99,8.22,6.22,,1,,
3/11/2019,19,full removal,top,RHOV,,1.44,3.08,2.87,,1,,
3/11/2019,19,full removal,top,SAAP,,4.22,4.22,4.13,,1,,
3/11/2019,19,full removal,middle,HEAR,,8.93,10.76,7.85,,1,,
3/11/2019,19,full removal,middle,RHOV,,,,,,,1,dead
3/11/2019,19,full removal,middle,SAAP,,4.84,10.99,7.43,,1,,
3/11/2019,19,full removal,bottom,CEOL,,,,,,,1,gone
3/11/2019,19,full removal,bottom,HEAR,,4.37,5.69,5.45,,1,,
3/11/2019,19,full removal,bottom,RHOV,,,,,,,1,dead
3/11/2019,19,full removal,bottom,SAAP,,6.98,7.55,5.24,,1,,
5/1/2019,19,full removal,top,CEOL,,9.77,3.14,2.96,,1,,
5/1/2019,19,full removal,top,HEAR,,5.83,6.25,4.76,,1,,crispy
5/1/2019,19,full removal,top,RHOV,,1.86,2.19,2.55,,1,,
5/1/2019,19,full removal,top,SAAP,,7.74,3.01,1.89,,1,,
5/1/2019,19,full removal,middle,HEAR,,8.99,10.24,6.09,,1,,
5/1/2019,19,full removal,middle,RHOV,,,,,,,1,DNP
5/1/2019,19,full removal,middle,SAAP,,3.3,,,,,1,dead
5/1/2019,19,full removal,bottom,CEOL,,1.4,,,,,1,Dead
5/1/2019,19,full removal,bottom,HEAR,,2.51,3.91,1.62,,1,,Sunburnt
5/1/2019,19,full removal,bottom,RHOV,,,,,,,1,DNP
5/1/2019,19,full removal,bottom,SAAP,,,,,,,1,DNP
6/26/2019,19,full removal,top,CEOL,,,,,,,1,DNP
6/26/2019,19,full removal,top,HEAR,,,,,,,1,DNP
6/26/2019,19,full removal,top,RHOV,,,,,,,1,DNP
6/26/2019,19,full removal,top,SAAP,,,,,,,1,DNP
6/26/2019,19,full removal,middle,HEAR,,9.62,7.55,5.41,,1,,
6/26/2019,19,full removal,middle,RHOV,,,,,,,1,DNP
6/26/2019,19,full removal,middle,SAAP,,,,,,,1,dd
6/26/2019,19,full removal,bottom,CEOL,,,,,,,1,dd
6/26/2019,19,full removal,bottom,HEAR,,,,,,,1,DNP
6/26/2019,19,full removal,bottom,RHOV,,,,,,,1,DNP
6/26/2019,19,full removal,bottom,SAAP,,22.09,18.97,6.68,,1,,DNP
9/19/2019,19,full removal,top,CEOL,,,,,,,1,DNP
9/19/2019,19,full removal,top,HEAR,,,,,,,1,DNP
9/19/2019,19,full removal,top,RHOV,,,,,,,1,DNP
9/19/2019,19,full removal,top,SAAP,,,,,,,1,DNP
9/19/2019,19,full removal,middle,HEAR,,,,,,,1,couldn't find anything
9/19/2019,19,full removal,middle,RHOV,,,,,,,1,DNP
9/19/2019,19,full removal,middle,SAAP,,,,,,,1,DNP
9/19/2019,19,full removal,bottom,CEOL,,,,,,,1,DNP
9/19/2019,19,full removal,bottom,HEAR,,,,,,,1,DNP
9/19/2019,19,full removal,bottom,RHOV,,,,,,,1,DNP
9/19/2019,19,full removal,bottom,SAAP,,,,,,,1,couldn't find anything
11/23/2019,19,full removal,top,CEOL,,,,,,,1,DNP
11/23/2019,19,full removal,top,HEAR,,,,,,,1,DNP
11/23/2019,19,full removal,top,RHOV,,,,,,,1,DNP
11/23/2019,19,full removal,top,SAAP,,,,,,,1,DNP
11/23/2019,19,full removal,middle,HEAR,,,,,,,1,couldn't find
11/23/2019,19,full removal,middle,RHOV,,,,,,,1,DNP
11/23/2019,19,full removal,middle,SAAP,,,,,,,1,DNP
11/23/2019,19,full removal,bottom,CEOL,,,,,,,1,DNP
11/23/2019,19,full removal,bottom,HEAR,,,,,,,1,DNP
11/23/2019,19,full removal,bottom,RHOV,,,,,,,1,DNP
11/23/2019,19,full removal,bottom,SAAP,,,,,,,1,couldn't find
3/18/2020,19,full removal,top,CEOL,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,top,HEAR,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,top,RHOV,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,top,SAAP,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,middle,HEAR,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,middle,RHOV,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,middle,SAAP,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,bottom,CEOL,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,bottom,HEAR,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,bottom,RHOV,,,,,,,1,cows came through and ate plot #19
3/18/2020,19,full removal,bottom,SAAP,,,,,,,1,cows came through and ate plot #19
5/14/2020,19,full removal,top,CEOL,,,,,,,1,nothing alive
5/14/2020,19,full removal,top,HEAR,,,,,,,1,nothing alive
5/14/2020,19,full removal,top,RHOV,,,,,,,1,nothing alive
5/14/2020,19,full removal,top,SAAP,,,,,,,1,nothing alive
5/14/2020,19,full removal,middle,HEAR,,,,,,,1,nothing alive
5/14/2020,19,full removal,middle,RHOV,,,,,,,1,nothing alive
5/14/2020,19,full removal,middle,SAAP,,,,,,,1,nothing alive
5/14/2020,19,full removal,bottom,CEOL,,,,,,,1,nothing alive
5/14/2020,19,full removal,bottom,HEAR,,,,,,,1,nothing alive
5/14/2020,19,full removal,bottom,RHOV,,,,,,,1,nothing alive
5/14/2020,19,full removal,bottom,SAAP,,,,,,,1,nothing alive
10/27/2020,19,full removal,top,CEOL,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,top,HEAR,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,top,RHOV,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,top,SAAP,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,middle,HEAR,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,middle,RHOV,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,middle,SAAP,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,bottom,CEOL,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,bottom,HEAR,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,bottom,RHOV,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
10/27/2020,19,full removal,bottom,SAAP,,,,,,,1,"nothing alive, evidence of cattle grazing. Coyote poop in the plot!"
2/1/2021,19,full removal,top,CEOL,,,,,,,1,nothing alive
2/1/2021,19,full removal,top,HEAR,,,,,,,1,nothing alive
2/1/2021,19,full removal,top,RHOV,,,,,,,1,nothing alive
2/1/2021,19,full removal,top,SAAP,,,,,,,1,nothing alive
2/1/2021,19,full removal,middle,HEAR,,,,,,,1,nothing alive
2/1/2021,19,full removal,middle,RHOV,,,,,,,1,nothing alive
2/1/2021,19,full removal,middle,SAAP,,,,,,,1,nothing alive
2/1/2021,19,full removal,bottom,CEOL,,,,,,,1,nothing alive
2/1/2021,19,full removal,bottom,HEAR,,,,,,,1,nothing alive
2/1/2021,19,full removal,bottom,RHOV,,,,,,,1,nothing alive
2/1/2021,19,full removal,bottom,SAAP,,,,,,,1,nothing alive
2/10/2018,20,none,right,CEOL,green,,,,crispy,1,,"crispy boy; Weather: sunny; some gopher holes, planted 2018"
2/10/2018,20,none,right,CEOL,blue,,,,,1,,planted 2018
2/10/2018,20,none,right,HEAR,S,,,,,1,,planted 2018
2/10/2018,20,none,right,HEAR,C,,,,,1,,planted 2018
2/10/2018,20,none,right,HEAR,R,,,,crispy,1,,"crispy leaves, good roots; Weather: sunny; some gopher holes, planted 2018"
2/10/2018,20,none,right,RHOV,green,,,,,1,,planted 2018
2/10/2018,20,none,right,RHOV,blue,,,,small roots,1,,"small roots; Weather: sunny; some gopher holes,"
2/10/2018,20,none,right,SAAP,green,,,,,1,,planted 2018
2/10/2018,20,none,right,SAAP,blue,,,,,1,,planted 2018
2/10/2018,20,none,left,CEOL,green,,,,,1,,planted 2018
2/10/2018,20,none,left,CEOL,blue,,,,,1,,planted 2018
2/10/2018,20,none,left,HEAR,S,,,,,1,,planted 2018
2/10/2018,20,none,left,HEAR,C,,,,,1,,planted 2018
2/10/2018,20,none,left,HEAR,S2,,,,,1,,planted 2018
2/10/2018,20,none,left,RHOV,green,,,,crispy,1,,"crispy roots; Weather: sunny; some gopher holes, planted 2018"
2/10/2018,20,none,left,RHOV,blue,,,,,1,,planted 2018
2/10/2018,20,none,left,SAAP,green,,,,crispy,1,,"looks dead and sad :( : Weather: sunny; some gopher holes, planted 2018"
2/10/2018,20,none,left,SAAP,blue,,,,,1,,planted 2018
3/3/2018,20,none,right,CEOL,green,1.93,2.92,2.07,,1,,water stressed
3/3/2018,20,none,right,CEOL,blue,0.87,2.68,1.42,,,1,dead
3/3/2018,20,none,right,HEAR,S,5.57,8.86,7.85,,1,,water stressed
3/3/2018,20,none,right,HEAR,C,10.71,5.41,4.55,,1,,water stressed
3/3/2018,20,none,right,HEAR,R,7.85,7.16,7.83,,1,,really water stressed
3/3/2018,20,none,right,RHOV,green,,,,,,1,MISSING
3/3/2018,20,none,right,RHOV,blue,1.04,4.42,0.71,,,1,dead
3/3/2018,20,none,right,SAAP,green,2.88,2.09,1.79,,,1,dead
3/3/2018,20,none,right,SAAP,blue,3.26,4.25,2.92,,,1,dead
3/3/2018,20,none,left,CEOL,green,,,,,,1,MISSING
3/3/2018,20,none,left,CEOL,blue,2.14,2.88,1.44,,,1,"very wilted, probably dead"
